
0.201000005,1.00000203E-3,0
0.203000009,9.99994576E-4,0
0.204999998,1.00000203E-3,0
0.207000002,1.00000203E-3,0
0.208999991,9.99994576E-4,0
0.210999995,1.00000203E-3,0
0.213,1.00000203E-3,0
0.215000004,1.00000203E-3,0
0.217000008,9.99994576E-4,0
0.218999997,1.00000203E-3,0
0.221000001,1.00000203E-3,0
0.223000005,1.00000203E-3,0
0.224999994,9.99994576E-4,0
0.226999998,1.00000203E-3,0
0.229000002,1.00000203E-3,0
0.231000006,9.99994576E-4,0
0.232999995,1.00000203E-3,0
0.234999999,1.00000203E-3,0
0.237000003,1.00000203E-3,0
0.238999993,9.99994576E-4,0
0.240999997,1.00000203E-3,0
0.243000001,1.00000203E-3,0
0.245000005,1.00000203E-3,0
0.247000009,9.99994576E-4,0
0.248999998,1.00000203E-3,0
0.250999987,1.00000203E-3,0
0.253000021,1.00000203E-3,0
0.254999995,1.00000203E-3,0
0.256999999,9.99987125E-4,0
0.259000003,1.00000203E-3,0
0.260999978,1.00000203E-3,0
0.263000011,1.00000203E-3,0
0.264999986,1.00000203E-3,0
0.26700002,1.00000203E-3,0
0.268999994,1.00000203E-3,0
0.271000028,1.00000203E-3,0
0.273000002,9.99987125E-4,0
0.274999976,1.00000203E-3,0
0.27700001,1.00000203E-3,0
0.278999984,1.00000203E-3,0
0.281000018,1.00000203E-3,0
0.282999992,1.00000203E-3,0
0.285000026,1.00000203E-3,0
0.287,9.99987125E-4,0
0.288999975,1.00000203E-3,0
0.291000009,1.00000203E-3,0
0.292999983,1.00000203E-3,0
0.295000017,1.00000203E-3,0
0.296999991,1.00000203E-3,0
0.299000025,1.00000203E-3,0
0.300999999,9.99987125E-4,0
0.302999973,1.00000203E-3,0
0.305000007,1.00000203E-3,0
0.306999981,1.00000203E-3,0
0.309000015,1.00000203E-3,0
0.31099999,1.00000203E-3,0
0.313000023,1.00000203E-3,0
0.314999998,1.00000203E-3,0
0.317000002,9.99987125E-4,0
0.319000006,1.00000203E-3,0
0.32099998,1.00000203E-3,0
0.323000014,1.00000203E-3,0
0.324999988,1.00000203E-3,0
0.327000022,1.00000203E-3,0
0.328999996,1.00000203E-3,0
0.331,9.99987125E-4,0
0.333000004,1.00000203E-3,0
0.334999979,1.00000203E-3,0
0.337000012,1.00000203E-3,0
0.338999987,1.00000203E-3,0
0.341000021,1.00000203E-3,0
0.342999995,1.00000203E-3,0
0.344999999,9.99987125E-4,0
0.347000003,1.00000203E-3,0
0.348999977,1.00000203E-3,0
0.351000011,1.00000203E-3,0
0.352999985,1.00000203E-3,0
0.355000019,1.00000203E-3,0
0.356999993,1.00000203E-3,0
0.359000027,1.00000203E-3,0
0.361000001,9.99987125E-4,0
0.362999976,1.00000203E-3,0
0.36500001,1.00000203E-3,0
0.366999984,1.00000203E-3,0
0.369000018,1.00000203E-3,0
0.370999992,1.00000203E-3,0
0.373000026,1.00000203E-3,0
0.375,9.99987125E-4,0
0.376999974,1.00000203E-3,0
0.379000008,1.00000203E-3,0
0.380999982,1.00000203E-3,0
0.383000016,1.00000203E-3,0
0.38499999,1.00000203E-3,0
0.387000024,1.00000203E-3,0
0.388999999,9.99987125E-4,0
0.390999973,1.00000203E-3,0
0.393000007,1.00000203E-3,0
0.394999981,1.00000203E-3,0
0.397000015,1.00000203E-3,0
0.398999989,1.00000203E-3,0
0.401000023,1.00000203E-3,0
0.402999997,1.00000203E-3,0
0.405000001,9.99987125E-4,0
0.407000005,1.00000203E-3,0
0.408999979,1.00000203E-3,0
0.411000013,1.00000203E-3,0
0.412999988,1.00000203E-3,0
0.415000021,1.00000203E-3,0
0.416999996,1.00000203E-3,0
0.419,9.99987125E-4,0
0.421000004,1.00000203E-3,0
0.422999978,1.00000203E-3,0
0.425000012,1.00000203E-3,0
0.426999986,1.00000203E-3,0
0.42900002,1.00000203E-3,0
0.430999994,1.00000203E-3,0
0.432999998,9.99987125E-4,0
0.435000002,1.00000203E-3,0
0.436999977,1.00000203E-3,0
0.43900001,1.00000203E-3,0
0.440999985,1.00000203E-3,0
0.443000019,1.00000203E-3,0
0.444999993,1.00000203E-3,0
0.447000027,1.00000203E-3,0
0.449000001,9.99987125E-4,0
0.450999975,1.00000203E-3,0
0.453000009,1.00000203E-3,0
0.454999983,1.00000203E-3,0
0.457000017,1.00000203E-3,0
0.458999991,1.00000203E-3,0
0.461000025,1.00000203E-3,0
0.463,9.99987125E-4,0
0.464999974,1.00000203E-3,0
0.467000008,1.00000203E-3,0
0.468999982,1.00000203E-3,0
0.471000016,1.00000203E-3,0
0.47299999,1.00000203E-3,0
0.475000024,1.00000203E-3,0
0.476999998,9.99987125E-4,0
0.478999972,1.00000203E-3,0
0.481000006,1.00000203E-3,0
0.48299998,1.00000203E-3,0
0.485000014,1.00000203E-3,0
0.486999989,1.00000203E-3,0
0.489000022,1.00000203E-3,0
0.490999997,1.00000203E-3,0
0.493000001,9.99987125E-4,0
0.495000005,1.00000203E-3,0
0.496999979,1.00000203E-3,0
0.499000013,1.00000203E-3,0
0.500999987,9.99987125E-4,0
0.503000021,1.00001693E-3,0
0.504999995,9.99987125E-4,0
0.506999969,1.00001693E-3,0
0.509000003,9.99987125E-4,0
0.511000037,1.00001693E-3,0
0.513000011,9.99987125E-4,0
0.514999986,9.99987125E-4,0
0.51699996,1.00001693E-3,0
0.518999994,9.99987125E-4,0
0.521000028,1.00001693E-3,0
0.523000002,9.99987125E-4,0
0.524999976,1.00001693E-3,0
0.52700001,9.99987125E-4,0
0.528999984,9.99987125E-4,0
0.531000018,1.00001693E-3,0
0.532999992,9.99987125E-4,0
0.534999967,1.00001693E-3,0
0.537,9.99987125E-4,0
0.539000034,1.00001693E-3,0
0.541000009,9.99987125E-4,0
0.542999983,1.00001693E-3,0
0.545000017,9.99987125E-4,0
0.546999991,9.99987125E-4,0
0.549000025,1.00001693E-3,0
0.550999999,9.99987125E-4,0
0.552999973,1.00001693E-3,0
0.555000007,9.99987125E-4,0
0.557000041,1.00001693E-3,0
0.559000015,9.99987125E-4,0
0.56099999,9.99987125E-4,0
0.562999964,1.00001693E-3,0
0.564999998,9.99987125E-4,0
0.567000031,1.00001693E-3,0
0.569000006,9.99987125E-4,0
0.57099998,1.00001693E-3,0
0.573000014,9.99987125E-4,0
0.574999988,9.99987125E-4,0
0.577000022,1.00001693E-3,0
0.578999996,9.99987125E-4,0
0.58099997,1.00001693E-3,0
0.583000004,9.99987125E-4,0
0.585000038,1.00001693E-3,0
0.587000012,9.99987125E-4,0
0.588999987,9.99987125E-4,0
0.590999961,1.00001693E-3,0
0.592999995,9.99987125E-4,0
0.595000029,1.00001693E-3,0
0.597000003,9.99987125E-4,0
0.598999977,1.00001693E-3,0
0.601000011,9.99987125E-4,0
0.602999985,9.99987125E-4,0
0.605000019,1.00001693E-3,0
0.606999993,9.99987125E-4,0
0.608999968,1.00001693E-3,0
0.611000001,9.99987125E-4,0
0.613000035,1.00001693E-3,0
0.61500001,9.99987125E-4,0
0.616999984,9.99987125E-4,0
0.618999958,1.00001693E-3,0
0.620999992,9.99987125E-4,0
0.623000026,1.00001693E-3,0
0.625,9.99987125E-4,0
0.626999974,1.00001693E-3,0
0.629000008,9.99987125E-4,0
0.631000042,1.00001693E-3,0
0.633000016,9.99987125E-4,0
0.63499999,9.99987125E-4,0
0.636999965,1.00001693E-3,0
0.638999999,9.99987125E-4,0
0.641000032,1.00001693E-3,0
0.643000007,9.99987125E-4,0
0.644999981,1.00001693E-3,0
0.647000015,9.99987125E-4,0
0.648999989,9.99987125E-4,0
0.651000023,1.00001693E-3,0
0.652999997,9.99987125E-4,0
0.654999971,1.00001693E-3,0
0.657000005,9.99987125E-4,0
0.659000039,1.00001693E-3,0
0.661000013,9.99987125E-4,0
0.662999988,9.99987125E-4,0
0.664999962,1.00001693E-3,0
0.666999996,9.99987125E-4,0
0.66900003,1.00001693E-3,0
0.671000004,9.99987125E-4,0
0.672999978,1.00001693E-3,0
0.675000012,9.99987125E-4,4698.36621
0.676999986,9.99987125E-4,0
0.67900002,1.00001693E-3,0
0.680999994,9.99987125E-4,0
0.682999969,1.00001693E-3,0
0.685000002,9.99987125E-4,0
0.687000036,1.00001693E-3,0
0.68900001,9.99987125E-4,0
0.690999985,9.99987125E-4,0
0.692999959,1.00001693E-3,0
0.694999993,9.99987125E-4,0
0.697000027,1.00001693E-3,0
0.699000001,9.99987125E-4,0
0.700999975,1.00001693E-3,0
0.703000009,9.99987125E-4,0
0.704999983,9.99987125E-4,0
0.707000017,1.00001693E-3,0
0.708999991,9.99987125E-4,0
0.710999966,1.00001693E-3,0
0.713,9.99987125E-4,0
0.715000033,1.00001693E-3,0
0.717000008,9.99987125E-4,0
0.718999982,1.00001693E-3,0
0.721000016,9.99987125E-4,0
0.72299999,9.99987125E-4,0
0.725000024,1.00001693E-3,0
0.726999998,9.99987125E-4,0
0.728999972,1.00001693E-3,0
0.731000006,9.99987125E-4,0
0.73300004,1.00001693E-3,0
0.735000014,9.99987125E-4,0
0.736999989,9.99987125E-4,0
0.738999963,1.00001693E-3,0
0.740999997,9.99987125E-4,0
0.743000031,1.00001693E-3,0
0.745000005,9.99987125E-4,0
0.746999979,1.00001693E-3,0
0.749000013,9.99987125E-4,0
0.750999987,9.99987125E-4,0
0.753000021,1.00001693E-3,0
0.754999995,9.99987125E-4,0
0.756999969,1.00001693E-3,0
0.759000003,9.99987125E-4,0
0.761000037,1.00001693E-3,0
0.763000011,9.99987125E-4,0
0.764999986,9.99987125E-4,0
0.76699996,1.00001693E-3,0
0.768999994,9.99987125E-4,0
0.771000028,1.00001693E-3,0
0.773000002,9.99987125E-4,0
0.774999976,1.00001693E-3,0
0.77700001,9.99987125E-4,0
0.778999984,9.99987125E-4,0
0.781000018,1.00001693E-3,0
0.782999992,9.99987125E-4,0
0.784999967,1.00001693E-3,0
0.787,9.99987125E-4,0
0.789000034,1.00001693E-3,0
0.791000009,9.99987125E-4,0
0.792999983,1.00001693E-3,0
0.795000017,9.99987125E-4,0
0.796999991,9.99987125E-4,0
0.799000025,1.00001693E-3,0
0.800999999,9.99987125E-4,0
0.802999973,1.00001693E-3,0
0.805000007,9.99987125E-4,0
0.807000041,1.00001693E-3,0
0.809000015,9.99987125E-4,0
0.81099999,9.99987125E-4,0
0.812999964,1.00001693E-3,0
0.814999998,9.99987125E-4,0
0.817000031,1.00001693E-3,0
0.819000006,9.99987125E-4,0
0.82099998,1.00001693E-3,0
0.823000014,9.99987125E-4,0
0.824999988,9.99987125E-4,0
0.827000022,1.00001693E-3,0
0.828999996,9.99987125E-4,0
0.83099997,1.00001693E-3,0
0.833000004,9.99987125E-4,0
0.835000038,1.00001693E-3,0
0.837000012,9.99987125E-4,0
0.838999987,9.99987125E-4,0
0.840999961,1.00001693E-3,0
0.842999995,9.99987125E-4,0
0.845000029,1.00001693E-3,0
0.847000003,9.99987125E-4,0
0.848999977,1.00001693E-3,0
0.851000011,9.99987125E-4,0
0.852999985,9.99987125E-4,0
0.855000019,1.00001693E-3,0
0.856999993,9.99987125E-4,0
0.858999968,1.00001693E-3,0
0.861000001,9.99987125E-4,0
0.863000035,1.00001693E-3,0
0.86500001,9.99987125E-4,0
0.866999984,9.99987125E-4,0
0.868999958,1.00001693E-3,0
0.870999992,9.99987125E-4,0
0.873000026,1.00001693E-3,0
0.875,9.99987125E-4,0
0.876999974,1.00001693E-3,0
0.879000008,9.99987125E-4,0
0.881000042,1.00001693E-3,0
0.883000016,9.99987125E-4,0
0.88499999,9.99987125E-4,0
0.886999965,1.00001693E-3,0
0.888999999,9.99987125E-4,0
0.891000032,1.00001693E-3,0
0.893000007,9.99987125E-4,0
0.894999981,1.00001693E-3,0
0.897000015,9.99987125E-4,0
0.898999989,9.99987125E-4,0
0.901000023,1.00001693E-3,0
0.902999997,9.99987125E-4,0
0.904999971,1.00001693E-3,0
0.907000005,9.99987125E-4,0
0.909000039,1.00001693E-3,0
0.911000013,9.99987125E-4,0
0.912999988,9.99987125E-4,0
0.914999962,1.00001693E-3,0
0.916999996,9.99987125E-4,0
0.91900003,1.00001693E-3,0
0.921000004,9.99987125E-4,0
0.922999978,1.00001693E-3,0
0.925000012,9.99987125E-4,0
0.926999986,9.99987125E-4,0
0.92900002,1.00001693E-3,0
0.930999994,9.99987125E-4,0
0.932999969,1.00001693E-3,0
0.935000002,9.99987125E-4,0
0.937000036,1.00001693E-3,0
0.93900001,9.99987125E-4,0
0.940999985,9.99987125E-4,0
0.942999959,1.00001693E-3,0
0.944999993,9.99987125E-4,0
0.947000027,1.00001693E-3,0
0.949000001,9.99987125E-4,0
0.950999975,1.00001693E-3,0
0.953000009,9.99987125E-4,0
0.954999983,9.99987125E-4,0
0.957000017,1.00001693E-3,0
0.958999991,9.99987125E-4,0
0.960999966,1.00001693E-3,0
0.963,9.99987125E-4,0
0.965000033,1.00001693E-3,0
0.967000008,9.99987125E-4,0
0.968999982,1.00001693E-3,0
0.971000016,9.99987125E-4,0
0.97299999,9.99987125E-4,0
0.975000024,1.00001693E-3,0
0.976999998,9.99987125E-4,0
0.978999972,1.00001693E-3,0
0.981000006,9.99987125E-4,0
0.98300004,1.00001693E-3,0
0.985000014,9.99987125E-4,0
0.986999989,9.99987125E-4,0
0.988999963,1.00001693E-3,0
0.990999997,9.99987125E-4,0
0.993000031,1.00001693E-3,0
0.995000005,9.99987125E-4,0
0.996999979,1.00001693E-3,0
0.999000013,9.99987125E-4,0
1.00099993,9.99987125E-4,0
1.00300002,9.99987125E-4,0
1.005,1.00004673E-3,0
1.00699997,9.99987125E-4,0
1.00900006,9.99987125E-4,0
1.01099992,9.99987125E-4,0
1.01300001,1.00004673E-3,0
1.0150001,9.99987125E-4,0
1.01699996,9.99987125E-4,0
1.01900005,9.99987125E-4,0
1.02099991,9.99987125E-4,0
1.023,1.00004673E-3,0
1.0250001,9.99987125E-4,0
1.02699995,9.99987125E-4,0
1.02900004,9.99987125E-4,0
1.0309999,9.99987125E-4,0
1.03299999,1.00004673E-3,0
1.03500009,9.99987125E-4,0
1.03699994,9.99987125E-4,0
1.03900003,9.99987125E-4,0
1.04100001,1.00004673E-3,0
1.04299998,9.99987125E-4,0
1.04500008,9.99987125E-4,0
1.04699993,9.99987125E-4,0
1.04900002,9.99987125E-4,0
1.051,1.00004673E-3,0
1.05299997,9.99987125E-4,0
1.05500007,9.99987125E-4,0
1.05699992,9.99987125E-4,0
1.05900002,9.99987125E-4,0
1.06099999,1.00004673E-3,0
1.06299996,9.99987125E-4,0
1.06500006,9.99987125E-4,0
1.06699991,9.99987125E-4,0
1.06900001,1.00004673E-3,0
1.0710001,9.99987125E-4,0
1.07299995,9.99987125E-4,0
1.07500005,9.99987125E-4,0
1.0769999,9.99987125E-4,0
1.079,1.00004673E-3,0
1.08100009,9.99987125E-4,0
1.08299994,9.99987125E-4,0
1.08500004,9.99987125E-4,0
1.08700001,1.00004673E-3,0
1.08899999,9.99987125E-4,0
1.09100008,9.99987125E-4,0
1.09299994,9.99987125E-4,0
1.09500003,9.99987125E-4,0
1.097,1.00004673E-3,0
1.09899998,9.99987125E-4,0
1.10100007,9.99987125E-4,0
1.10299993,9.99987125E-4,0
1.10500002,9.99987125E-4,0
1.10699999,1.00004673E-3,0
1.10899997,9.99987125E-4,0
1.11100006,9.99987125E-4,0
1.11299992,9.99987125E-4,0
1.11500001,1.00004673E-3,0
1.1170001,9.99987125E-4,0
1.11899996,9.99987125E-4,0
1.12100005,9.99987125E-4,0
1.12299991,9.99987125E-4,0
1.125,1.00004673E-3,0
1.12700009,9.99987125E-4,0
1.12899995,9.99987125E-4,0
1.13100004,9.99987125E-4,0
1.1329999,9.99987125E-4,0
1.13499999,1.00004673E-3,0
1.13700008,9.99987125E-4,0
1.13899994,9.99987125E-4,0
1.14100003,9.99987125E-4,0
1.14300001,1.00004673E-3,0
1.14499998,9.99987125E-4,0
1.14700007,9.99987125E-4,0
1.14899993,9.99987125E-4,0
1.15100002,9.99987125E-4,0
1.153,1.00004673E-3,0
1.15499997,9.99987125E-4,0
1.15700006,9.99987125E-4,0
1.15899992,9.99987125E-4,0
1.16100001,9.99987125E-4,0
1.16299999,1.00004673E-3,0
1.16499996,9.99987125E-4,0
1.16700006,9.99987125E-4,0
1.16899991,9.99987125E-4,0
1.171,1.00004673E-3,0
1.1730001,9.99987125E-4,0
1.17499995,9.99987125E-4,0
1.17700005,9.99987125E-4,0
1.1789999,9.99987125E-4,0
